experiment,scenario_label,scenario,site_type,demand_regime,capacity_pct,n_slots_home,n_slots_work,n_slots_public,seed,policy,family,reliability_pct,failure_count,mandatory_events,urgent_trip_reliability_pct,urgent_trip_failure_count,urgent_trip_events,delivered_kwh_per_vehicle,total_delivered_kwh,peak_demand_kw,mean_demand_kw,coincidence_factor,peak_to_average_ratio,load_factor,line_loss_proxy_kw2h,capacity_kw_proxy,overload_hours_proxy,p95_wait_minutes,mean_wait_minutes,max_queue_length,mean_queue_length,queue_abandonments_location_total,queue_abandonments_timeout_total,action_counts,idle_action_count,normal_request_action_count,flexible_request_action_count,other_action_count,idle_action_share,normal_request_action_share,flexible_request_action_share,cheap_window_request_share,charge_above_target_request_share,claim_boundary,request_count,admitted_count,requested_not_delivered_count,critical_request_count,critical_request_served_count,critical_request_missed_count,optional_request_count,optional_request_served_count,optional_request_missed_count,critical_requested_not_delivered_count,flexible_requested_not_delivered_count,scarce_hour_count,scarce_request_count,scarce_unserved_count,oversubscription_vehicle_steps,queue_rejection_count,cheap_window_request_count,charge_above_target_request_count,low_laxity_missed_charge_count,horizon_hours,driver_behavior,fleet_policy,grid_policy,multi_actor_description,energy_cost_usd,ramp_p95_kw,demand_charge_exposure_usd_month_25,delivered_ratio_vs_ll,peak_ratio_vs_ll,critical_rnd_delta_vs_ll,oversub_delta_vs_ll,reliability_delta_vs_ll_pp,p95_wait_delta_vs_ll_min,energy_matched_1pct,energy_matched_2pct,service_gate_pass,classification,anchor_policy,driver_service_pass,fleet_queue_pass,fleet_cost_pass,fleet_operation_pass,grid_peak_pass,grid_shape_pass,grid_pass,all_pass,final_acceptability_class,actor_failure_pattern,first_failed_layer,requested_not_delivered_delta_vs_anchor,mean_queue_delta_vs_anchor,max_queue_delta_vs_anchor,energy_cost_ratio_vs_anchor,energy_cost_delta_usd_vs_anchor,demand_charge_ratio_vs_anchor,demand_charge_delta_usd_month_25_vs_anchor,peak_to_average_ratio_vs_anchor,ramp_p95_ratio_vs_anchor,load_factor_delta_vs_anchor,squared_load_proxy_ratio_vs_anchor,mean_compliance_probability,noncompliance_share,fleet_recommended_request_count,grid_adjusted_request_count,actual_request_count_driver_layer,grid_deferred_request_count,queue_high_timesteps,queue_avoidance_count,cheap_window_actual_request_share,severity_level,severity_label,service_family_decision,actual_to_fleet_request_ratio
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity2Moderate__F_ServiceFirst__G_PeakPenalty,multi_actor,78.93654524089307,717,3404,78.93654524089307,717,3404,157.86292187666126,12629.033750132901,184.0,57.06547619047619,3.224366329404402,3.224366329404402,0.3101384575569358,3173336.0,129.6,30,240.0,66.0,12,0.13095238095238096,28,0,"[50585, 0, 1591, 1584]",50585,1591,0,1584,0.9409412202380952,0.029594494047619047,0.0,0.28188976377952757,0.39338582677165357,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",3175,3144,1094,18859,1972,16887,202,166,36,1091,0,85,527,200,92,28,895,1249,15851,672,Severity2Moderate,FleetServiceFirst,GridPeakPenalty,Direct multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.8.,3873754.7656676006,82.0,4600.0,0.950025103827317,0.9292929292929293,1091,92,-0.9988249118683825,240.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,1094.0,0.13095238095238096,-2.0,0.9472436117946461,-215747.36180348508,0.9292929292929293,-350.0,0.5791238767143638,1.28125,0.13052987169834995,1.9366874616273775,0.7999999999999998,0.2017485119047619,1944.0,1928.0,3175.0,16.0,85.0,0.0,0.28188976377952757,2,moderate_deviation,ServiceFirst/Balanced merged family,1.633230452674897
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity2Moderate__F_ServiceGridWeighted__G_NoGrid,multi_actor,79.20094007050528,708,3404,79.20094007050528,708,3404,158.68108720931488,12694.486976745191,198.0,55.694940476190474,3.555080556817271,3.555080556817271,0.28128757816257816,3114007.0,129.6,35,240.0,60.0,15,0.11904761904761904,21,0,"[50653, 0, 1593, 1514]",50653,1593,0,1514,0.9422061011904762,0.029631696428571427,0.0,0.28741551335693594,0.37721274541358224,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",3107,3080,1017,18865,1977,16888,215,166,49,1016,0,79,504,177,82,21,893,1172,15925,672,Severity2Moderate,FleetServiceGridWeighted,NoGridIncentive,Direct multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.8.,3858584.4889333006,86.0,4950.0,0.9549488541029483,1.0,1016,82,-0.7344300822561678,240.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,1017.0,0.11904761904761904,1.0,0.9435340461161265,-230917.63853778504,1.0,0.0,0.6385229914233042,1.34375,0.1016789923039923,1.90047896356386,0.7999999999999998,0.1972470238095238,1929.0,1929.0,3107.0,0.0,79.0,0.0,0.28741551335693594,2,moderate_deviation,strong service-grid baseline,1.6106791083462935
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity2Moderate__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,79.40658049353702,701,3404,79.40658049353702,701,3404,158.3704443035088,12669.635544280703,177.0,57.94940476190476,3.05438857788506,3.05438857788506,0.32739776701641105,3313110.0,129.6,50,240.0,74.25,11,0.14732142857142858,39,0,"[50564, 0, 1574, 1622]",50564,1574,0,1622,0.9405505952380953,0.02927827380952381,0.0,0.28660826032540676,0.389549436795995,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",3196,3149,1100,18864,1984,16880,214,164,50,1098,0,101,638,249,108,39,916,1245,15832,672,Severity2Moderate,FleetServiceGridWeighted,GridPeakPenalty,Direct multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.8.,3868719.8351859045,86.0,4425.0,0.9530793932103377,0.8939393939393939,1098,108,-0.5287896592244294,240.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,1100.0,0.14732142857142858,-3.0,0.9460124275759428,-220782.29228518112,0.8939393939393939,-525.0,0.5485944131365528,1.34375,0.1477891811578252,2.0219915558870163,0.7999999999999998,0.2001674107142857,1927.0,1911.0,3196.0,16.0,101.0,0.0,0.28660826032540676,2,moderate_deviation,strong service-grid baseline,1.6585365853658536
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity3Severe__F_ServiceFirst__G_NoGrid,multi_actor,79.46533490011751,699,3404,79.46533490011751,699,3404,153.88681175414385,12310.944940331508,198.0,92.39136904761905,2.1430573227889895,2.1430573227889895,0.466623075998076,7076851.0,129.6,148,242.99999999999983,84.75,15,0.16815476190476192,41,0,"[48781, 0, 1408, 3571]",48781,1408,0,3571,0.9073846726190476,0.02619047619047619,0.0,0.3514762000401687,0.6232175135569391,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",4979,4932,2892,18866,1954,16912,195,161,34,2627,0,105,912,497,117,41,1750,3103,14346,672,Severity3Severe,FleetServiceFirst,NoGridIncentive,Direct multi-actor severity level 3 (severe_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.55.,3753717.0803702185,107.0,4950.0,0.9260967209805536,1.0,2627,117,-0.47003525264393886,242.99999999999983,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,2892.0,0.16815476190476192,1.0,0.9178909714106167,-335785.04710086714,1.0,0.0,0.3849114951600174,1.671875,0.28701449013949015,4.319003282194249,0.5499999999999999,0.4496465773809524,1909.0,1909.0,4979.0,0.0,105.0,0.0,0.3514762000401687,3,severe_deviation,ServiceFirst/Balanced merged family,2.608171817705605
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity3Severe__F_ServiceFirst__G_PeakPenalty,multi_actor,79.67097532314924,692,3404,79.67097532314924,692,3404,154.35374592981321,12348.299674385056,191.0,91.38095238095238,2.0901511203751952,2.0901511203751952,0.47843430565943657,6944848.0,129.6,156,300.0,98.25,13,0.1949404761904762,57,0,"[48858, 0, 1372, 3530]",48858,1372,0,3530,0.9088169642857142,0.025520833333333333,0.0,0.3492452060383517,0.6146470828233375,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",4902,4835,2805,18869,1960,16909,196,159,37,2565,0,132,1117,615,145,57,1712,3013,14402,672,Severity3Severe,FleetServiceFirst,GridPeakPenalty,Direct multi-actor severity level 3 (severe_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.55.,3764488.761952969,100.0,4775.0,0.9289067487150421,0.9646464646464646,2565,145,-0.2643948296122147,300.0,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,2805.0,0.1949404761904762,-1.0,0.9205249550220671,-325013.36551811686,0.9646464646464646,-175.0,0.3754090869613277,1.5625,0.2988257198008507,4.238441830461057,0.5499999999999999,0.44933035714285713,1894.0,1880.0,4902.0,14.0,132.0,0.0,0.3492452060383517,3,severe_deviation,ServiceFirst/Balanced merged family,2.5881731784582893
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity3Severe__F_ServiceGridWeighted__G_NoGrid,multi_actor,79.55346650998824,696,3404,79.55346650998824,696,3404,154.78765444689816,12383.012355751853,198.0,92.13095238095238,2.149114872722574,2.149114872722574,0.4653078403078403,7012702.0,129.6,155,300.0,96.75,15,0.19196428571428573,40,0,"[48804, 0, 1411, 3545]",48804,1411,0,3545,0.9078125,0.026246279761904762,0.0,0.34826472962066185,0.6204600484261501,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",4956,4907,2862,18867,1976,16891,213,159,54,2612,0,121,1032,543,138,40,1726,3075,14355,672,Severity3Severe,FleetServiceGridWeighted,NoGridIncentive,Direct multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.55.,3770567.6547826016,100.0,4950.0,0.931518026772579,1.0,2612,138,-0.3819036427732101,300.0,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,2862.0,0.19196428571428573,1.0,0.9220114178334685,-318934.472688484,1.0,0.0,0.3859994831373563,1.5625,0.2856992544492544,4.279853137370021,0.5499999999999999,0.45146949404761905,1871.0,1871.0,4956.0,0.0,121.0,0.0,0.34826472962066185,3,severe_deviation,strong service-grid baseline,2.648850881881347
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity3Severe__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,79.93537015276145,683,3404,79.93537015276145,683,3404,154.88196989625413,12390.55759170033,191.0,94.61755952380952,2.0186527845493294,2.0186527845493294,0.49537989279481426,7431461.0,129.6,174,240.0,95.25,13,0.18898809523809523,44,0,"[48763, 0, 1432, 3565]",48763,1432,0,3565,0.9070498511904762,0.02663690476190476,0.0,0.35681408845307183,0.6225735441264759,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",4997,4943,2896,18863,1979,16884,224,158,66,2602,0,127,1092,563,141,44,1783,3111,14348,672,Severity3Severe,FleetServiceGridWeighted,GridPeakPenalty,Direct multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.55.,3798256.043185912,100.0,4775.0,0.9320856207553949,0.9646464646464646,2602,141,0.0,240.0,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,2896.0,0.18898809523809523,-1.0,0.9287820191292386,-291246.08428517357,0.9646464646464646,-175.0,0.3625673719724017,1.5625,0.3157713069362284,4.5354218211600825,0.5499999999999999,0.45,1899.0,1884.0,4997.0,15.0,127.0,0.0,0.35681408845307183,3,severe_deviation,strong service-grid baseline,2.6313849394418116
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,LeastLaxity,anchor,87.55043227665706,432,3470,87.55043227665706,432,3470,205.20638379838456,16416.510703870765,198.0,47.339285714285715,4.182572614107884,4.182572614107884,0.2390873015873016,2820450.0,129.6,47,0.0,0.0,14,0.0,0,0,"[51218, 0, 2542, 0]",51218,2542,0,0,0.9527157738095238,0.04728422619047619,0.0,0.1955153422501967,0.0,"Behavior Applied Energy package v1; behavior proxies are imposed perturbations, not measured traits.",2542,2542,0,22613,2287,20326,273,255,18,0,0,0,0,0,0,0,497,0,20326,672,FullyCompliant,FleetServiceFirst,NoGridIncentive,LeastLaxity anchor used for paired thresholds.,5112470.127102906,93.0,4950.0,1.0,1.0,0,0,0.0,0.0,True,True,True,anchor,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,comparator,ServiceFirst/Balanced merged family,
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,D_Severity0Full__F_ServiceFirst__G_NoGrid,multi_actor,87.55043227665706,432,3470,87.55043227665706,432,3470,205.20638379838456,16416.510703870765,198.0,47.339285714285715,4.182572614107884,4.182572614107884,0.2390873015873016,2820450.0,129.6,47,0.0,0.0,14,0.0,0,0,"[51218, 0, 2542, 0]",51218,2542,0,0,0.9527157738095238,0.04728422619047619,0.0,0.1955153422501967,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2542,2542,0,22613,2287,20326,273,255,18,0,0,0,0,0,0,0,497,0,20326,672,Severity0Full,FleetServiceFirst,NoGridIncentive,Direct multi-actor severity level 0 (full_compliance) with FleetServiceFirst and NoGridIncentive; keep_probability=1.0.,5112470.127102906,93.0,4950.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2542.0,2542.0,2542.0,0.0,0.0,0.0,0.1955153422501967,0,full_compliance,ServiceFirst/Balanced merged family,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,D_Severity0Full__F_ServiceFirst__G_PeakPenalty,multi_actor,87.55043227665706,432,3470,87.55043227665706,432,3470,205.20638379838456,16416.510703870765,170.0,47.31845238095238,3.5926787848292348,3.5926787848292348,0.278343837535014,2797952.0,129.6,47,0.0,0.0,10,0.0,0,0,"[51220, 0, 2540, 0]",51220,2540,0,0,0.9527529761904762,0.04724702380952381,0.0,0.18976377952755905,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2540,2540,0,22613,2285,20328,273,255,18,0,0,0,0,0,0,0,482,0,20328,672,Severity0Full,FleetServiceFirst,GridPeakPenalty,Direct multi-actor severity level 0 (full_compliance) with FleetServiceFirst and GridPeakPenalty; keep_probability=1.0.,5125285.007075712,93.0,4250.0,1.0,0.8585858585858586,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-4.0,1.002506592636086,12814.8799728062,0.8585858585858586,-700.0,0.8589638761347674,1.0,0.03925653594771242,0.9920232586998529,1.0,0.0,2564.0,2540.0,2540.0,24.0,0.0,0.0,0.18976377952755905,0,full_compliance,ServiceFirst/Balanced merged family,0.9906396255850234
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,D_Severity0Full__F_ServiceGridWeighted__G_NoGrid,multi_actor,87.55043227665706,432,3470,87.55043227665706,432,3470,205.20638379838456,16416.510703870765,198.0,47.339285714285715,4.182572614107884,4.182572614107884,0.2390873015873016,2821458.0,129.6,50,0.0,0.0,14,0.0,0,0,"[51218, 0, 2542, 0]",51218,2542,0,0,0.9527157738095238,0.04728422619047619,0.0,0.1986624704956727,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2542,2542,0,22613,2291,20322,315,251,64,0,0,0,0,0,0,0,505,0,20322,672,Severity0Full,FleetServiceGridWeighted,NoGridIncentive,Direct multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=1.0.,5092568.62613368,93.0,4950.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,0.9961072631283024,-19901.50096922554,1.0,0.0,1.0,1.0,0.0,1.000357389778227,1.0,0.0,2542.0,2542.0,2542.0,0.0,0.0,0.0,0.1986624704956727,0,full_compliance,strong service-grid baseline,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,D_Severity0Full__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,87.55043227665706,432,3470,87.55043227665706,432,3470,205.20638379838456,16416.510703870765,170.0,47.31845238095238,3.5926787848292348,3.5926787848292348,0.278343837535014,2798960.0,129.6,50,0.0,0.0,10,0.0,0,0,"[51220, 0, 2540, 0]",51220,2540,0,0,0.9527529761904762,0.04724702380952381,0.0,0.19291338582677164,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2540,2540,0,22613,2289,20324,315,251,64,0,0,0,0,0,0,0,490,0,20324,672,Severity0Full,FleetServiceGridWeighted,GridPeakPenalty,Direct multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=1.0.,5105383.506106487,93.0,4250.0,1.0,0.8585858585858586,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-4.0,0.9986138557643885,-7086.62099641934,0.8585858585858586,-700.0,0.8589638761347674,1.0,0.03925653594771242,0.9923806484780797,1.0,0.0,2564.0,2540.0,2540.0,24.0,0.0,0.0,0.19291338582677164,0,full_compliance,strong service-grid baseline,0.9906396255850234
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,D_Severity1Mild__F_ServiceFirst__G_NoGrid,multi_actor,87.08933717579251,448,3470,87.08933717579251,448,3470,202.67711088222205,16214.168870577763,198.0,52.32886904761905,3.7837622636143893,3.7837622636143893,0.26428721741221745,3130785.0,129.6,52,120.0,26.25,15,0.052083333333333336,10,0,"[50942, 0, 2350, 468]",50942,2350,0,468,0.9475818452380952,0.043712797619047616,0.0,0.21433640880056778,0.1242015613910575,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2818,2806,239,22613,2356,20257,265,246,19,239,0,35,228,41,36,10,604,350,20041,672,Severity1Mild,FleetServiceFirst,NoGridIncentive,Direct multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.95.,5039538.501042686,89.5,4950.0,0.9876744920438366,1.0,239,36,-0.4610951008645543,120.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,239.0,0.052083333333333336,1.0,0.9857345619148785,-72931.62606021948,1.0,0.0,0.9046495094554243,0.9623655913978495,0.025199915824915847,1.110030314311546,0.95,0.04918154761904762,2461.0,2461.0,2818.0,0.0,35.0,0.0,0.21433640880056778,1,mild_deviation,ServiceFirst/Balanced merged family,1.1450629825274279
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,D_Severity1Mild__F_ServiceFirst__G_PeakPenalty,multi_actor,86.28242074927954,476,3470,86.28242074927954,476,3470,202.26000248261934,16180.800198609548,177.0,53.825892857142854,3.288380194078129,3.288380194078129,0.3041010895883777,3215635.0,129.6,55,62.99999999999983,19.5,11,0.03869047619047619,12,0,"[50915, 0, 2352, 493]",50915,2352,0,493,0.9470796130952381,0.04375,0.0,0.21300527240773287,0.13321616871704745,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2845,2833,255,22613,2358,20255,266,246,20,254,0,26,164,27,27,12,606,379,20014,672,Severity1Mild,FleetServiceFirst,GridPeakPenalty,Direct multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.95.,5036382.2590087075,96.5,4425.0,0.9856418632733178,0.8939393939393939,254,27,-1.2680115273775243,62.99999999999983,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,255.0,0.03869047619047619,-3.0,0.9851172004525109,-76087.8680941984,0.8939393939393939,-525.0,0.7862099471952669,1.0376344086021505,0.06501378800107613,1.1401141661791558,0.95,0.05087425595238095,2496.0,2472.0,2845.0,24.0,26.0,0.0,0.21300527240773287,1,mild_deviation,ServiceFirst/Balanced merged family,1.1398237179487178
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,D_Severity1Mild__F_ServiceGridWeighted__G_NoGrid,multi_actor,87.03170028818444,450,3470,87.03170028818444,450,3470,202.6034117648093,16208.272941184743,198.0,53.86904761904762,3.6755801104972377,3.6755801104972377,0.27206589706589707,3249694.0,129.6,56,120.0,29.25,15,0.05803571428571429,12,0,"[50915, 0, 2345, 500]",50915,2345,0,500,0.9470796130952381,0.043619791666666664,0.0,0.21968365553602812,0.13321616871704745,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2845,2831,267,22613,2363,20250,306,240,66,267,0,39,237,46,40,12,625,379,20008,672,Severity1Mild,FleetServiceGridWeighted,NoGridIncentive,Direct multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.95.,5009851.9490952995,100.0,4950.0,0.9873153457246598,1.0,267,40,-0.5187319884726236,120.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,267.0,0.05803571428571429,1.0,0.979927867458121,-102618.17800760642,1.0,0.0,0.8787845303867403,1.075268817204301,0.03297859547859547,1.152189898775018,0.95,0.05079985119047619,2453.0,2453.0,2845.0,0.0,39.0,0.0,0.21968365553602812,1,mild_deviation,strong service-grid baseline,1.1598043212392988
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,D_Severity1Mild__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,87.14697406340058,446,3470,87.14697406340058,446,3470,202.73115664850147,16218.492531880118,177.0,53.05357142857143,3.3362504207337595,3.3362504207337595,0.2997376916868442,3132168.0,129.6,54,62.99999999999983,17.25,11,0.03422619047619048,5,0,"[50944, 0, 2356, 460]",50944,2356,0,460,0.9476190476190476,0.04382440476190476,0.0,0.21803977272727273,0.12819602272727273,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2816,2808,217,22614,2376,20238,301,238,63,215,0,23,149,31,23,5,614,361,20036,672,Severity1Mild,FleetServiceGridWeighted,GridPeakPenalty,Direct multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.95.,5009584.865509385,93.0,4425.0,0.9879378647775646,0.8939393939393939,215,23,-0.403458213256485,62.99999999999983,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,217.0,0.03422619047619048,-3.0,0.9798756258646693,-102885.26159352064,0.8939393939393939,-525.0,0.7976551105127341,1.0,0.06065039009954262,1.1105206615965537,0.95,0.05070684523809524,2496.0,2472.0,2816.0,24.0,23.0,0.0,0.21803977272727273,1,mild_deviation,strong service-grid baseline,1.1282051282051282
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4544,D_Severity2Moderate__F_ServiceFirst__G_NoGrid,multi_actor,86.10951008645533,482,3470,86.10951008645533,482,3470,196.84598592948004,15747.678874358404,198.0,70.98363095238095,2.7893754847906753,2.7893754847906753,0.3585031866281866,4813113.0,129.6,109,302.99999999999983,74.25,16,0.14732142857142858,28,0,"[49980, 0, 1943, 1837]",49980,1943,0,1837,0.9296875,0.0361421130952381,0.0,0.24814814814814815,0.37645502645502643,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",3780,3743,1179,22613,2424,20189,273,239,34,1175,0,98,746,231,107,28,938,1423,19074,672,Severity2Moderate,FleetServiceFirst,NoGridIncentive,Direct multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.8.,4874662.046759029,107.0,4950.0,0.9592585877975481,1.0,1175,107,-1.4409221902017322,302.99999999999983,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,1179.0,0.14732142857142858,2.0,0.9534847002658896,-237808.08034387697,1.0,0.0,0.6669042577723737,1.1505376344086022,0.11941588504088499,1.7065053448917726,0.7999999999999998,0.19890252976190476,2371.0,2371.0,3780.0,0.0,98.0,0.0,0.24814814814814815,2,moderate_deviation,ServiceFirst/Balanced merged family,1.5942640236187262
